clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
2,810,0,0,1,0,0,1,0,0,0,0,0,0,-0.7876214373079824,-0.02214421179692524,-0.645131035690225,-0.8318497829600562,-0.8043071513463026,-0.757601475763754
2,663,0,0,1,0,0,1,0,0,0,0,0,0,-0.9126454345860405,-1.5656445498390967,-0.645131035690225,-0.9737115089437833,-0.9382063668279057,-1.0240913538671024
2,2348,0,0,0,1,0,0,0,1,0,0,0,0,-0.20417611667704433,0.7496059572241555,0.6928903453996215,-0.06047664792354041,-0.1258844595728486,-0.011429817074379971
3,828,0,0,0,1,0,0,0,1,0,0,0,0,-0.9959947661047459,-0.02214421179692524,0.24688321836967267,-1.1687713821714076,-1.206004797791111,-1.1040383172981068
6,509,0,0,1,0,0,0,0,0,0,0,0,1,-0.9751574332250695,0.25849221330165,-1.5371452897501228,-1.133305950675476,-1.1256652685021495,-1.0240913538671024
3,10428,0,1,0,0,0,0,0,0,0,1,0,0,1.5044851794564174,1.1004014885973759,-0.19912390866027618,1.4113387591576274,1.427346440013744,1.4675890063992016
1,7479,0,0,0,1,0,0,0,1,0,0,0,0,1.2544371849003009,-1.2850081247405214,1.1388974724295704,1.4645369064015248,1.3916399825519832,1.1344766587700166
3,723,0,0,1,0,0,0,1,0,0,0,0,0,-0.9751574332250695,-0.6535761682687258,-0.19912390866027618,-1.133305950675476,-1.1256652685021495,-1.1040383172981068
2,663,0,1,0,0,0,1,0,0,0,0,0,0,-0.9126454345860405,1.1705605948720208,-0.19912390866027618,-1.0446423719356468,-1.036399124847747,-0.8641974270050934
1,4829,0,0,1,0,0,0,0,0,0,1,0,0,0.5459678669913048,0.5391286384002253,-0.15452319595728067,0.6488319819950945,0.6864374476822084,0.681443865994325
3,1727,0,0,1,0,0,0,1,0,0,0,0,0,-0.5584107756315423,-0.5132579557194357,-0.19912390866027618,-0.4151309628828583,-0.44724257672869483,-0.4511381159449038
2,5300,0,0,0,1,0,0,0,1,0,0,0,0,0.5042932012319521,0.32865131957629506,1.1388974724295704,0.6665646977430608,0.6328777614895676,0.6414703842788225
3,8417,0,0,0,1,0,0,0,1,0,0,0,0,0.8793651930661264,-1.3551672310151663,0.6928903453996215,1.0921498756942414,1.0613552510306963,0.8146888050459997
6,1230,0,0,1,0,0,0,0,0,1,0,0,0,-0.8084587701876588,-0.02214421179692524,-1.091138162720174,-0.8318497829600562,-0.8578668375389441,-0.7842504635740889
5,8427,0,0,0,1,0,0,0,0,0,0,0,1,1.5044851794564174,-2.407553825134827,2.030911726489468,1.6684631375031327,1.570172269860787,1.1478011526751848
4,3867,0,0,1,0,0,0,0,0,0,0,1,0,0.212570540916483,0.8197650634988005,0.24688321836967267,0.3562421721536575,0.4007857879881222,0.44160297570131213
4,7042,0,1,0,0,0,0,0,0,1,0,0,0,0.7126665300287154,1.1705605948720208,0.24688321836967267,0.781827350104839,0.8381898918946915,0.8946357684770037
5,875,0,0,0,0,1,0,0,0,1,0,0,0,-0.8501334359470114,0.25849221330165,-1.091138162720174,-0.9382460774478515,-0.9203531380970249,-0.8375484391947585
3,7697,0,0,1,0,0,0,0,1,0,0,0,0,0.5251305341116285,-1.8462809749376718,-0.19912390866027618,0.8350254973487362,0.8292632775292516,0.5348744330374837
4,3300,0,0,1,0,0,0,0,0,1,0,0,0,-0.20417611667704433,-0.6535761682687258,-0.645131035690225,0.0015878571943404114,0.06157444210139525,-0.0380788048847148
1,4946,0,0,0,1,0,1,0,0,0,0,0,0,0.85852786018645,-1.4253263372898066,0.24688321836967267,1.1808134544340705,1.097061708492457,0.8679867806666695
1,6250,0,1,0,0,0,0,0,0,0,1,0,0,0.8793651930661264,1.240719701146666,-0.645131035690225,0.9857535812064461,0.9274560355490931,1.0412052014338455
4,805,0,0,1,0,0,0,1,0,0,0,0,0,-0.9543201003453932,0.048014894477714835,-0.19912390866027618,-1.1155732349275105,-1.0988854254058287,-1.0240913538671024
5,2442,0,0,1,0,0,0,1,0,0,0,0,0,-0.475061444112837,0.25849221330165,-1.2695410135321528,-0.3707991735129437,-0.34012320434341325,-0.3045686829880625
2,7211,1,0,0,0,0,0,0,0,0,1,0,0,1.4628105136970646,2.9245382517381273,-0.645131035690225,1.2251452438039858,1.1684746234159784,1.494237994209537
1,12388,0,0,0,1,0,0,0,0,1,0,0,0,2.5046771576808826,-1.004371699641946,-0.19912390866027618,2.2359100414380406,2.078989288690878,1.8406748357438893
5,7267,0,0,0,0,1,0,0,0,1,0,0,0,0.4417812025929229,1.0302423823227358,0.6928903453996215,0.5513020453812819,0.4811253172770838,0.6014969025633211
1,669,0,1,0,0,0,1,0,0,0,0,0,0,-0.766784104428306,1.1705605948720208,-0.19912390866027618,-0.8407161408340389,-0.8221603800771834,-0.6643300184275824
2,3640,0,0,0,0,1,0,0,0,0,0,1,0,0.42094386971324654,1.1004014885973759,-1.5371452897501228,0.5867674768772136,0.5436116178351653,0.6547948781839907
7,1053,0,0,0,0,1,0,1,0,0,0,0,0,-0.9126454345860405,-1.5656445498390967,-0.19912390866027618,-0.9293797195738688,-0.8935732950007041,-0.9841178721516004
2,1814,0,0,0,1,0,1,0,0,0,0,0,0,-0.49589877699251317,-0.2326215306208604,0.24688321836967267,-0.35306645776497747,-0.39368289053605404,-0.3711911525138999
1,5340,0,0,0,0,1,0,1,0,0,0,0,0,0.4417812025929229,-1.0745308059165861,1.1388974724295704,0.6488319819950945,0.6864374476822084,0.4815764574168141
1,3470,0,1,0,0,0,0,0,1,0,0,0,0,0.212570540916483,-2.6881902502334025,2.030911726489468,0.44490575089348733,0.5525382322006053,0.1351396158824619
1,2335,0,0,0,0,1,0,1,0,0,0,0,0,-0.20417611667704433,-1.3551672310151663,0.24688321836967267,0.01045421506832316,0.02586798463963448,-0.13135026222088642
6,1124,0,0,1,0,0,0,0,0,0,1,0,0,-0.7459467715486297,-0.4430988494447906,-0.19912390866027618,-0.7609189199681926,-0.723967622057341,-0.7309524879534192
2,1436,0,0,0,1,0,1,0,0,0,0,0,0,-0.6209227742705714,0.46896953212558024,1.1388974724295704,-0.5835917624885336,-0.5722151778448579,-0.4911115976604063
4,1915,0,0,0,1,0,0,0,1,0,0,0,0,-0.475061444112837,-0.3027806368955055,0.24688321836967267,-0.3087346683950629,-0.4204627336323748,-0.3711911525138999
3,544,0,0,1,0,0,0,0,0,1,0,0,0,-1.0168320989844222,-0.02214421179692524,-1.091138162720174,-1.221969529415306,-1.214931412156551,-1.1306873051084416
4,789,0,0,1,0,0,0,0,1,0,0,0,0,-0.9126454345860405,0.5391286384002253,-0.19912390866027618,-1.0623750876836124,-1.045325739213188,-0.9308198965309307
2,12084,0,0,0,0,1,0,0,0,0,0,0,1,2.5255144905605587,-0.0923033180715703,1.1388974724295704,2.0053847367144844,2.0432828312291162,1.8539993296490564
4,529,0,0,1,0,0,0,0,0,0,0,1,0,-0.9959947661047459,-0.2326215306208604,-0.9573360246111905,-1.186504097919374,-1.1702983403293503,-1.1173628112032739
3,658,0,0,1,0,0,0,1,0,0,0,0,0,-1.0376694318640987,0.25849221330165,-1.091138162720174,-1.2840340345331858,-1.2595644839837519,-1.1573362929187765
3,594,0,0,0,1,0,0,0,0,0,0,1,0,-0.9751574332250695,0.18833310702700495,1.1388974724295704,-1.1244395928014932,-1.1792249546947904,-1.0507403416774372
1,7098,0,0,0,0,1,0,0,0,1,0,0,0,1.4628105136970646,1.0302423823227358,0.24688321836967267,1.3492742540397467,1.3023738388975816,1.3609930551578624
4,8089,0,0,0,0,1,0,0,1,0,0,0,0,0.48345586835227566,0.7496059572241555,-1.4925445770471273,0.5867674768772136,0.6685842189513285,0.681443865994325
7,924,0,0,0,1,0,0,0,0,1,0,0,0,-1.0168320989844222,-0.2326215306208604,0.6928903453996215,-1.2308358872892886,-1.1970781834256712,-1.1440117990136087
4,2835,0,0,1,0,0,0,0,1,0,0,0,0,-0.1416641180380152,-0.37293974317014555,-0.645131035690225,0.14344958317806678,0.07050105646683526,0.0551926524514574
2,5768,0,0,1,0,0,0,0,0,0,1,0,0,0.9002025259458027,0.8899241697734456,-1.091138162720174,0.9325554339625488,0.8828229637218923,0.9745827319080076
2,778,0,0,0,0,1,0,0,0,0,1,0,0,-0.8084587701876588,-2.5478720376841126,1.5849045994595192,-0.7254534884722608,-0.6793345502301402,-0.8908464148154281
2,9139,0,0,1,0,0,0,0,0,0,1,0,0,1.8795571712905916,-0.37293974317014555,-0.19912390866027618,1.7571267162429618,1.7397779428041502,1.5608604637353738
4,2642,0,0,1,0,0,0,0,0,0,1,0,0,-0.16250145091769158,-0.0923033180715703,0.6928903453996215,0.01932057294230591,0.043721213370515266,0.01521917073595486
1,3521,0,0,1,0,0,0,0,0,1,0,0,0,0.212570540916483,0.5391286384002253,-0.645131035690225,0.37397488790162375,0.418639016719003,0.4282784817961444
3,1402,0,0,1,0,0,0,0,0,0,1,0,0,-0.5167361098721895,0.1181740007523599,-1.5371452897501228,-0.42399732075684105,-0.40260950490149405,-0.3711911525138999
1,1866,0,0,1,0,0,0,0,0,1,0,0,0,-0.16250145091769158,0.048014894477714835,-0.19912390866027618,0.0015878571943404114,-0.03661831591844628,-0.011429817074379971
7,945,0,0,1,0,0,0,0,0,0,0,1,0,-0.9334827674657169,0.5391286384002253,-1.091138162720174,-1.0535087298096297,-1.0810321966749488,-0.9441443904360979
4,8887,0,0,1,0,0,0,0,0,0,1,0,0,1.025226523223861,-0.37293974317014555,-0.19912390866027618,1.136481665064156,1.1774012377814185,1.01455621362351
3,463,0,0,0,1,0,0,0,0,0,0,1,0,-0.9751574332250695,-0.4430988494447906,0.6928903453996215,-1.1776377400453906,-1.1524451115984695,-1.1173628112032739
2,675,0,0,0,1,0,0,1,0,0,0,0,0,-1.0376694318640987,0.6794468509495154,1.1388974724295704,-1.2840340345331858,-1.3309773989072735,-1.1573362929187765
3,477,0,0,0,0,1,0,0,0,0,0,1,0,-0.9543201003453932,0.25849221330165,-0.19912390866027618,-1.1421723085494586,-1.1167386541367088,-1.0240913538671024
2,1812,0,0,0,1,0,0,1,0,0,0,0,0,-0.45422411123316064,0.25849221330165,0.24688321836967267,-0.33533374201701194,-0.375829661805174,-0.3045686829880625
4,3006,0,0,0,1,0,0,1,0,0,0,0,0,-0.18333878379736795,-0.4430988494447906,0.24688321836967267,0.06365236231222045,0.02586798463963448,-0.011429817074379971
5,3767,0,0,0,1,0,0,1,0,0,0,0,0,-0.07915211939898606,-0.7938943808180109,0.6928903453996215,0.18778137254798208,0.10620751392859602,0.04186815854628969
3,1609,0,0,1,0,0,0,1,0,0,0,0,0,-0.5375734427518659,-0.02214421179692524,-1.091138162720174,-0.4417300365048065,-0.4740224198250156,-0.42448912813456896
4,1792,0,0,1,0,0,1,0,0,0,0,0,0,-0.6209227742705714,0.1181740007523599,-1.5371452897501228,-0.5569926888665854,-0.5275821060176571,-0.4911115976604063
2,2385,0,0,0,1,0,0,0,1,0,0,0,0,-0.16250145091769158,0.18833310702700495,1.1388974724295704,0.03705328869027141,0.008014755908754488,0.04186815854628969
3,13239,0,0,0,0,1,0,0,0,1,0,0,0,1.4628105136970646,1.240719701146666,-1.5371452897501228,1.3581406119137294,1.3291536819939016,1.414291030778532
4,853,0,0,1,0,0,0,0,0,1,0,0,0,-0.8501334359470114,0.32865131957629506,-1.4033431516411394,-0.9471124353218343,-0.9292797524624649,-0.8375484391947585
3,705,0,0,0,0,1,0,1,0,0,0,0,0,-0.829296103067335,0.5391286384002253,-0.645131035690225,-0.9471124353218343,-0.9024999093661449,-0.8108994513844237
3,682,0,0,1,0,0,0,0,0,1,0,0,0,-0.8918081017063642,-1.004371699641946,-0.645131035690225,-0.9382460774478515,-0.9203531380970249,-0.9441443904360979
2,6942,0,0,0,1,0,1,0,0,0,0,0,0,0.7335038629083918,0.8899241697734456,-0.19912390866027618,0.8527582130967025,0.8114100487983708,0.8813112745718366
2,18186,0,0,0,0,1,0,0,0,1,0,0,0,2.5046771576808826,0.5391286384002253,0.24688321836967267,1.9965183788405017,2.0611360599599964,1.9605952808903957
5,530,0,0,1,0,0,0,0,1,0,0,0,0,-1.1835307620218332,0.3988104258509352,-0.645131035690225,-1.5766238443746228,-1.5362895293123981,-1.4105016771169572
1,517,0,1,0,0,0,0,0,0,0,1,0,0,-0.9959947661047459,1.4511970199705961,-0.645131035690225,-1.1953704557933569,-1.2238580265219912,-0.9974423660567675
4,989,0,1,0,0,0,1,0,0,0,0,0,0,-0.8084587701876588,1.7318334450691764,-1.091138162720174,-0.8939142880779369,-0.8757200662698241,-0.6643300184275824
3,1636,0,0,1,0,0,0,0,0,1,0,0,0,-0.45422411123316064,0.1181740007523599,-0.645131035690225,-0.3442000998909947,-0.3133433612470925,-0.2912441890828954
2,4977,0,1,0,0,0,1,0,0,0,0,0,0,0.4417812025929229,0.8197650634988005,-0.19912390866027618,0.5424356875072992,0.5703914609314861,0.6148213964684882
1,1077,0,1,0,0,0,0,1,0,0,0,0,0,-0.6209227742705714,1.1004014885973759,-0.645131035690225,-0.6013244782364999,-0.5722151778448579,-0.43781362203973667
4,895,0,0,1,0,0,0,0,1,0,0,0,0,-0.8501334359470114,0.5391286384002253,-0.19912390866027618,-0.9471124353218343,-0.9292797524624649,-0.8242239452895914
1,3503,0,0,0,0,1,0,0,0,0,0,1,0,0.212570540916483,-0.16246242434621536,-0.19912390866027618,0.3828412457756065,0.409712402353563,0.3483315183651399
3,942,0,0,1,0,0,1,0,0,0,0,0,0,-1.0168320989844222,-0.37293974317014555,-1.091138162720174,-1.159905024297425,-1.214931412156551,-1.1306873051084416
2,2386,0,1,0,0,0,0,0,0,1,0,0,0,-0.037477453639633306,1.521356126245241,2.922925980549366,0.08138507806018673,-0.027691701553006286,0.18843759150313155
4,6479,0,0,0,1,0,0,0,0,1,0,0,0,0.48345586835227566,0.25849221330165,0.6928903453996215,0.6665646977430608,0.5971713040278069,0.6148213964684882
2,8464,0,1,0,0,0,0,0,0,0,0,1,0,1.4836478465767409,1.381037913695956,0.24688321836967267,1.3581406119137294,1.3291536819939016,1.4276155246837003
3,10043,0,0,0,1,0,0,0,0,0,0,1,0,2.1504424987263846,-0.864053487092656,1.1388974724295704,1.9521865894705863,1.900457001382074,1.654131921071546
1,1006,0,0,0,1,0,0,0,0,1,0,0,0,-0.6209227742705714,0.1181740007523599,0.24688321836967267,-0.5392599731186192,-0.5722151778448579,-0.5044360915655735
1,2022,0,0,0,1,0,0,0,0,0,0,0,1,0.004197212119719449,-1.0745308059165861,0.6928903453996215,0.3030440249097602,0.19547365758299837,0.10849062807212706
7,895,0,0,1,0,0,0,0,0,1,0,0,0,-1.0376694318640987,-0.02214421179692524,-1.091138162720174,-1.2574349609112376,-1.241711255252872,-1.1573362929187765
4,914,0,0,1,0,0,1,0,0,0,0,0,0,-0.9543201003453932,-1.004371699641946,-0.19912390866027618,-1.0712414455575958,-1.054252353578628,-1.0773893294877719
3,680,0,0,1,0,0,0,1,0,0,0,0,0,-1.0168320989844222,0.3988104258509352,-0.19912390866027618,-1.248568603037254,-1.232784640887432,-1.1173628112032739
2,5665,0,0,1,0,0,0,0,1,0,0,0,0,0.608479865630334,0.18833310702700495,-0.645131035690225,0.7374955607349236,0.7846302057020508,0.7214173477098276
7,13061,0,0,1,0,0,0,0,0,1,0,0,0,1.2335998520206244,-0.7938943808180109,-1.091138162720174,1.3670069697877123,1.3202270676284615,1.1344766587700166
4,7966,0,0,1,0,0,1,0,0,0,0,0,0,0.42094386971324654,0.46896953212558024,-1.091138162720174,0.5956338347511972,0.6239511471241269,0.6148213964684882
0,2327,0,1,0,0,0,0,0,0,1,0,0,0,0.7126665300287154,1.381037913695956,-0.645131035690225,0.7995600658528044,0.7310705195094092,0.8813112745718366
6,5032,0,0,0,1,0,0,0,0,0,1,0,0,0.23340787379615938,0.5391286384002253,0.6928903453996215,0.3828412457756065,0.409712402353563,0.4282784817961444
5,7942,0,0,0,0,1,0,0,0,1,0,0,0,0.4626185354725993,0.9600832760480906,0.6928903453996215,0.6399656241211118,0.5793180752969261,0.681443865994325
2,687,0,0,0,0,1,0,1,0,0,0,0,0,-0.829296103067335,-0.2326215306208604,0.24688321836967267,-0.8495824987080225,-0.8221603800771834,-0.7975749574792566
3,537,0,0,0,0,1,0,0,0,0,1,0,0,-0.9543201003453932,0.46896953212558024,1.1388974724295704,-1.1687713821714076,-1.1524451115984695,-1.0374158477722701
5,1024,0,0,1,0,0,0,0,0,1,0,0,0,-0.9334827674657169,-0.5132579557194357,-0.19912390866027618,-1.0180432983136978,-1.063178967944068,-1.0107668599619353
1,2609,0,0,1,0,0,0,1,0,0,0,0,0,-0.09998945227866245,-0.02214421179692524,-1.091138162720174,0.1523159410520503,0.11513412829403681,0.12181512197729417
1,1077,0,0,0,0,1,0,1,0,0,0,0,0,-0.6209227742705714,0.8899241697734456,-0.19912390866027618,-0.6101908361104827,-0.5722151778448579,-0.4644626098500715
2,2731,0,0,1,0,0,1,0,0,0,0,0,0,-0.16250145091769158,-0.0923033180715703,-1.091138162720174,0.01932057294230591,0.06157444210139525,0.02854366464112257
3,1719,0,0,0,0,1,0,1,0,0,0,0,0,-0.5167361098721895,-0.0923033180715703,1.1388974724295704,-0.4417300365048065,-0.41153611926693484,-0.4111646342294018
3,7701,0,0,1,0,0,0,0,0,0,1,0,0,0.9210398588254791,-1.1446899121912313,0.6928903453996215,1.1187489493161904,1.1595480090505386,0.8946357684770037
0,2801,0,0,0,1,0,0,0,0,1,0,0,0,0.5042932012319521,0.32865131957629506,0.24688321836967267,0.6488319819950945,0.6060979183932469,0.6148213964684882
6,1548,0,1,0,0,0,0,0,1,0,0,0,0,-0.7251094386689532,1.4511970199705961,0.24688321836967267,-0.7786516357161589,-0.8489402231735034,-0.6243565367120805
7,1018,0,0,0,0,1,0,1,0,0,0,0,0,-0.9959947661047459,-0.2326215306208604,-1.091138162720174,-1.1510386664234422,-1.1345918828675896,-1.0773893294877719
3,579,0,0,0,1,0,0,0,0,1,0,0,0,-0.9751574332250695,-0.6535761682687258,0.24688321836967267,-1.133305950675476,-1.1256652685021495,-1.1040383172981068
1,3246,0,0,0,1,0,0,0,0,1,0,0,0,0.212570540916483,0.25849221330165,0.24688321836967267,0.3562421721536575,0.3115196443337207,0.3350070244599728
6,830,0,0,0,0,1,0,0,1,0,0,0,0,-1.0168320989844222,0.048014894477714835,0.6928903453996215,-1.2397022451632713,-1.2238580265219912,-1.1306873051084416
3,2078,0,0,1,0,0,1,0,0,0,0,0,0,-0.43338677835348427,-0.02214421179692524,-0.645131035690225,-0.29986831052108015,-0.2865635181507717,-0.2779196951777277
4,1000,0,0,1,0,0,0,1,0,0,0,0,0,-0.8709707688266878,-0.0923033180715703,-0.645131035690225,-0.982577866817766,-0.9560595955587856,-0.9041709087205959
2,6566,0,0,0,0,1,0,0,1,0,0,0,0,1.0043891903441846,0.8899241697734456,-0.645131035690225,1.0389517284503442,1.1595480090505386,1.1344766587700166
1,3640,0,1,0,0,0,0,0,0,0,1,0,0,0.42094386971324654,1.6616743387945263,1.5849045994595192,0.5601684032552654,0.4811253172770838,0.681443865994325
1,4265,1,0,0,0,0,0,1,0,0,0,0,0,0.42094386971324654,2.9245382517381273,2.030911726489468,0.3207767406577257,0.25795995814107914,0.6014969025633211
5,613,0,1,0,0,0,0,0,1,0,0,0,0,-1.0376694318640987,2.9946973580127674,-1.091138162720174,-1.3638312553990322,-1.3577572420035942,-1.0240913538671024
3,1892,0,0,0,0,1,1,0,0,0,0,0,0,-0.5375734427518659,-0.4430988494447906,-1.091138162720174,-0.43286367863082376,-0.3222699756125325,-0.3978401403242341
3,680,0,0,1,0,0,0,1,0,0,0,0,0,-1.0168320989844222,-0.3027806368955055,-0.645131035690225,-1.2308358872892886,-1.214931412156551,-1.1573362929187765
2,1390,0,0,1,0,0,0,0,0,0,0,1,0,-0.4125494454738079,0.25849221330165,-1.091138162720174,-0.29986831052108015,-0.27763690378533173,-0.2512707073673929
6,1179,0,0,1,0,0,0,0,0,1,0,0,0,-0.7876214373079824,-0.37293974317014555,-0.645131035690225,-0.7786516357161589,-0.7775273082499817,-0.757601475763754
3,6221,0,0,0,0,1,0,1,0,0,0,0,0,0.4417812025929229,0.8899241697734456,1.1388974724295704,0.5247029717593337,0.5525382322006053,0.6014969025633211
4,4395,0,1,0,0,0,0,0,0,1,0,0,0,0.212570540916483,-0.5132579557194357,2.030911726489468,0.3828412457756065,0.45434547418076376,0.3216825305548051
0,1932,0,0,0,1,0,0,0,0,0,1,0,0,0.42094386971324654,-0.9342125933673011,1.5849045994595192,0.5867674768772136,0.5257583891042853,0.4016294939858096
3,1129,0,0,0,0,1,0,0,0,0,0,0,1,-0.5375734427518659,0.8899241697734456,-0.19912390866027618,-0.49492818374870456,-0.4650958054595756,-0.3578666586087322
3,9116,0,0,1,0,0,0,0,0,0,0,1,0,1.5253225123360936,0.25849221330165,-1.091138162720174,1.5088686957714394,1.445199668744624,1.4009665368733648
2,2161,0,0,0,0,1,0,0,1,0,0,0,0,-0.20417611667704433,0.3988104258509352,0.24688321836967267,-0.09594207941947219,0.043721213370515266,0.01521917073595486
6,858,0,0,1,0,0,0,0,1,0,0,0,0,-0.9543201003453932,-0.4430988494447906,-0.19912390866027618,-1.0446423719356468,-1.0274725104823073,-0.9974423660567675
1,4229,0,0,0,0,1,0,0,0,0,1,0,0,0.4626185354725993,0.6092877446748703,1.1388974724295704,0.5069702560113674,0.5793180752969261,0.5748479147529862
2,744,0,0,1,0,0,1,0,0,0,0,0,0,-0.8084587701876588,-0.864053487092656,-0.19912390866027618,-0.8141170672120907,-0.7864539226154226,-0.8242239452895914
6,3536,0,1,0,0,0,0,0,1,0,0,0,0,-0.20417611667704433,-0.37293974317014555,1.5849045994595192,-0.016144858553625876,0.05264782773595526,-0.02475431097954709
1,2405,0,1,0,0,0,0,1,0,0,0,0,0,-0.20417611667704433,-0.7237352745433658,1.5849045994595192,-0.03387757430159138,-0.018765087187566292,-0.10470127441055158
4,3229,0,0,1,0,0,1,0,0,0,0,0,0,-0.20417611667704433,0.8197650634988005,-0.19912390866027618,-0.05161029004955766,-0.10803123084196783,0.01521917073595486
1,8580,0,0,1,0,0,0,0,0,1,0,0,0,1.4628105136970646,0.18833310702700495,-0.19912390866027618,1.3581406119137294,1.409493211282863,1.3076950795371927
1,3968,0,0,1,0,0,0,1,0,0,0,0,0,0.23340787379615938,-0.16246242434621536,-0.645131035690225,0.4183066772715383,0.4454188598153238,0.3749805061754748
2,7414,0,0,1,0,0,0,0,0,1,0,0,0,1.08773852186289,0.1181740007523599,-0.19912390866027618,1.1719470965600878,1.1416947803196578,1.0811786831493468
3,9821,0,1,0,0,0,0,0,0,0,1,0,0,1.4836478465767409,1.5915152325198862,0.6928903453996215,1.2960761067958495,1.3559335250902225,1.4409400185888674
0,4698,1,0,0,0,0,0,0,1,0,0,0,0,1.1085758547425666,0.18833310702700495,-0.645131035690225,1.1719470965600878,1.1416947803196578,1.0945031770545153
2,1040,0,0,0,1,0,1,0,0,0,0,0,0,-0.7876214373079824,0.1181740007523599,0.6928903453996215,-0.8141170672120907,-0.8667934519043841,-0.7709259696689217
3,1402,1,0,0,0,0,0,0,1,0,0,0,0,-0.5584107756315423,2.643901826639547,0.24688321836967267,-0.5658590467405682,-0.6257748640374987,-0.3045686829880625
2,432,0,0,0,0,1,0,0,0,1,0,0,0,-1.0376694318640987,0.5391286384002253,-0.645131035690225,-1.2929003924071694,-1.2774177127146327,-1.1440117990136087
3,1781,0,0,1,0,0,0,1,0,0,0,0,0,-0.600085441390895,0.048014894477714835,-0.645131035690225,-0.5215272573706536,-0.5454353347485371,-0.4911115976604063
2,1322,0,0,1,0,0,0,0,0,1,0,0,0,-0.49589877699251317,-0.37293974317014555,0.6928903453996215,-0.4151309628828583,-0.36690304743973323,-0.3978401403242341
1,17801,0,0,1,0,0,0,0,0,0,0,0,1,4.004965125017581,0.25849221330165,-0.645131035690225,2.8742878083648127,2.8556047384841734,2.6934424456746027
4,652,0,0,1,0,0,0,0,1,0,0,0,0,-1.0376694318640987,0.1181740007523599,-1.0465374500171785,-1.2574349609112376,-1.241711255252872,-1.1440117990136087
3,4617,0,0,1,0,0,0,0,0,0,0,0,1,0.4417812025929229,-0.3027806368955055,-0.645131035690225,0.6488319819950945,0.6864374476822084,0.5748479147529862
1,6905,1,0,0,0,0,0,0,0,0,0,1,0,1.5044851794564174,2.082628976442397,0.24688321836967267,1.2960761067958495,1.3291536819939016,1.494237994209537
2,676,0,0,1,0,0,0,1,0,0,0,0,0,-0.8501334359470114,0.18833310702700495,-0.645131035690225,-0.8939142880779369,-0.9649862099242257,-0.8375484391947585
2,432,0,1,0,0,0,0,0,0,0,1,0,0,-1.0376694318640987,0.9600832760480906,-0.645131035690225,-1.2929003924071694,-1.2863443270800727,-1.1173628112032739
2,4808,0,0,0,1,0,0,0,0,1,0,0,0,0.4417812025929229,-0.5132579557194357,0.24688321836967267,0.7108964871129754,0.6775108333167684,0.5748479147529862
5,657,0,0,0,0,1,0,0,1,0,0,0,0,-1.1210187633828042,-0.2326215306208604,-0.645131035690225,-1.4081630447689475,-1.3934636994653549,-1.3172302197807855
3,1664,0,0,0,0,1,1,0,0,0,0,0,0,-0.5792481085112187,-1.2148490184658762,-0.19912390866027618,-0.45059639437879007,-0.4293893479978148,-0.5310850793759083
6,1223,0,0,1,0,0,0,0,1,0,0,0,0,-0.7876214373079824,-0.16246242434621536,-0.645131035690225,-0.7786516357161589,-0.7686006938845418,-0.7309524879534192
3,1063,0,0,1,0,0,1,0,0,0,0,0,0,-0.9334827674657169,0.1181740007523599,-1.091138162720174,-1.0535087298096297,-1.0988854254058287,-0.9841178721516004
4,2895,0,0,0,0,1,0,0,1,0,0,0,0,-0.20417611667704433,0.048014894477714835,0.6928903453996215,-0.06047664792354041,0.02586798463963448,-0.011429817074379971
3,6532,0,0,0,1,0,0,0,0,1,0,0,0,0.5876425327506576,0.3988104258509352,0.24688321836967267,0.7197628449869581,0.6864374476822084,0.6947683598994921
2,4604,0,0,0,0,1,0,0,0,0,1,0,0,0.4626185354725993,0.6092877446748703,0.6928903453996215,0.5779011190032309,0.6239511471241269,0.6281458903736553
1,14184,0,0,0,1,0,0,0,0,0,1,0,0,2.588026489199588,0.7496059572241555,0.24688321836967267,2.111781031202279,2.078989288690878,2.053866738226568
4,2332,0,0,0,0,1,0,0,0,0,0,1,0,-0.18333878379736795,-0.4430988494447906,-0.19912390866027618,0.01932057294230591,0.06157444210139525,-0.011429817074379971
7,1348,0,0,1,0,0,0,0,0,1,0,0,0,-0.7459467715486297,0.32865131957629506,-1.5371452897501228,-0.7431862042202271,-0.723967622057341,-0.6510055245224153
4,499,0,0,0,0,1,0,0,1,0,0,0,0,-1.1210187633828042,-0.9342125933673011,-0.645131035690225,-1.4081630447689475,-1.402390313830795,-1.3705281954014552
1,1083,0,0,0,0,1,0,0,0,1,0,0,0,-0.5375734427518659,-1.5656445498390967,1.1388974724295704,-0.4062646050088755,-0.375829661805174,-0.5177605854707411
4,9900,0,0,1,0,0,0,0,0,0,0,1,0,1.4628105136970646,-0.3027806368955055,-0.19912390866027618,1.4113387591576274,1.445199668744624,1.2810460917268585
1,15563,0,0,0,0,1,0,0,0,1,0,0,0,2.5255144905605587,1.1004014885973759,0.24688321836967267,2.02311745246245,2.070062674325438,2.053866738226568
3,537,0,0,0,1,0,0,0,0,0,1,0,0,-0.9543201003453932,-1.0745308059165861,1.1388974724295704,-1.0801078034315788,-1.045325739213188,-1.0773893294877719
